nTasks=80;
nThreads=436;
nCPUs=20;
nCores=51;
rh=[462.7076404403895 458.51673072671343 141.80402350697318 206.43590646146515 129.5801933265015 254.44526470181071 304.7201980167041 397.984545162481 291.8286672222729 144.51466532984355 368.96601259439313 208.17757279910327 337.59962265532783 310.44816232770313 422.2810597824141 300.24831222294085 165.03107752820648 311.5111891616957 426.1897701359694 449.406539011934 127.11431411353118 406.3432175935409 162.30378211763957 170.81751407633274 334.8179272420156 192.18766792115588 401.84069756808117 352.95259692770423 271.4086322363429 377.7772928018844 223.7418663312615 473.8398264149857 193.95009932934363 458.61256702777894 145.8845371413883 275.29788564190267 299.59477403948574 255.29706211580424 497.95413337643504 175.97810417095397 402.3209355489605 105.18564718490558 222.40836812683202 333.9196183847087 288.8725138342511 176.16418982962438 458.97203189803224 499.03043713191875 387.43802114163157 441.09961412818205 424.4702484368123 373.097207531176 354.2208316785631 373.50598323036064 206.22562343756906 368.4687106748954 224.86837011862434 264.2025039403022 226.90964287135387 206.57471178163183 395.42571978069594 276.56032901153225 138.45143099656454 205.52566482201684 361.1788693191887 228.00512799762927 464.71127587404226 285.9258426409333 132.1689364494493 217.50204094982908 172.25962617337322 323.03206300946454 207.18398398521322 471.0316552655433 258.89393741478193 233.65956914260332 249.62636035891296 161.2424079068477 329.2874054008035 407.3062887325705 484.2862854137409 155.91342990692416 456.1669797119788 124.27240560212924 366.71340163360617 347.6148865442591 355.4805397695099 177.34976654640764 414.2954493398685 355.7561347900182 387.40847995226653 260.65875271612776 149.5891100462821 125.20748542901927 454.8623230138588 490.72236652411385 280.5552364790145 280.87648780829034 489.0210050993438 185.59870486375968 107.51265485727717 338.3008559192917 403.24989046333724 297.8332633304342 274.97263718840316 127.95604853932944 262.8421287038795 353.6578789673241 393.5446881376812 462.4421465309279 129.91432465283594 133.10211083125301 188.17312206140258 222.00952015035858 345.88032819385774 457.74196464971226 402.5216016533561 340.21638976347185 392.09103647029826 205.039872412279 476.3238529806254 192.30939549445424 135.74568759396163 135.71211243829936 166.56969887541794 464.0420137485658 445.98615377773143 215.27911969923656 339.36021443440393 251.53900593361186 436.7487649274086 421.96315449953136 491.1958368231683 294.40581122409935 397.53286236424555 305.9476144195394 477.7732465089389 328.0840490579935 343.4125025804336 253.04505412239692 484.241049978697 266.2764429473772 324.11994948184963 422.8226519783851 124.28370344673523 292.91847407439684 400.8501271856015 340.56688077463446 242.7982179052053 322.52185047414775 273.22625968420573 140.59439396043086 372.9868812192209 345.61285700675177 236.1806955784771 416.61132344391336 361.8681058858046 471.7390415109628 237.590815090505 225.88485404214018 191.38465196175525 465.4223029171942 144.51136040088556 349.200759395378 163.33850309673025 486.2678077866585 147.70579778508176 352.6335440336922 458.9868765140524 420.38202622375627 127.68704917087973 496.29907831927767 450.4692288463073 394.4367782728851 443.0946728176742 317.11926855295906 105.32430741839241 381.1243345296699 395.1093139507506 159.80729420070637 393.36123249037587 296.2926453291061 386.0944513234518 371.6192639267361 261.8730816352203 458.94003579407376 460.5087682947896 254.40681462225254 207.53012629430492 181.94601932801294 184.526239981471 166.4809475250284 277.8886192916161 489.65297402189725 334.53927616728515 493.7446472614618 270.72017076168027 268.28754468509857 331.05199163388306 255.05305641063552 476.2377072042578 345.47415595548637 101.95261846653847 123.08601107014425 267.79207639576964 397.9349427690114 473.1328708162249 147.59871129149684 428.562598576304 134.85027619983333 366.17779234953025 111.0495600325398 196.58562214111836 144.92841075640172 187.1328187549942 206.81141126030485 283.7353875369416 235.82467991839616 167.72348415516922 156.56734240603956 418.8770725464228 113.6694506920946 413.5087265842421 425.7039214841745 212.48118277836886 401.85352525768246 166.1800994256391 460.7824208189453 168.58175040535687 232.17241595197308 183.76442955895095 200.97919013033683 417.8162831775011 174.76038058576194 241.28410568138275 346.07255121520075 475.07733758709037 262.9293710190713 188.54536444082447 404.3121015495849 240.17291981795205 346.75210725033395 259.81657898090475 147.41036773987415 401.29013316011964 124.8640878514908 137.09027619970112 187.66580518052092 436.26627956766316 399.773509499597 143.40133348226792 375.2013408148542 250.91691521341616 135.12057001393413 175.9525012739465 223.75716815491103 327.8424871652348 441.279393032443 264.6434231570588 184.25563578380198 368.82765104117686 121.93561436320981 340.5809925587994 213.4865686904968 352.6252327201141 201.50692678334647 195.53388334796855 397.5348835529422 474.5459518409784 258.9107147044433 229.7809705450794 499.6779313072059 467.7119333150874 462.05848366624724 200.99786324760873 424.0045800399946 323.9576844405798 473.7174833620627 459.7759013520557 252.709016902582 375.20044901311394 200.59475004163437 354.5677235322414 236.23935424125278 123.44349248986322 183.8987391702949 378.87155745272685 150.43108419456888 489.21638725244907 391.63598533111457 115.32105058198843 269.4140246325796 177.68596147037096 482.62294882326864 233.61746433001304 137.42835457815494 215.8356216446216 393.8037798673219 406.6254928385136 384.571215771638 399.9902507396456 384.4725553995303 394.7765164397433 260.0874405524603 272.32367099699366 303.5645191792542 393.23543664814355 384.6339613292963 355.1961766675008 409.9167621727752 302.59521813844606 144.10376882000372 399.3045124245422 356.14778237251073 335.57527314814405 303.92553768649725 133.83982536877772 163.3630545005676 221.3926093577171 280.7833295752445 473.38682706481177 122.01556795074629 184.31523980168635 457.66010732344154 333.09300838597915 437.5332319945186 112.22784331618665 400.76456581773385 297.48218187270766 298.4702682591599 264.5586154421652 156.16734712112043 401.56681015463477 399.1452051572941 271.53411023647925 289.6354368813127 243.80721429162344 154.8474017852135 269.4360138213377 275.41747023891367 168.89163970719358 393.72597212368044 153.41822116972668 334.9457636242834 123.09212864096733 155.06031447657733 443.36793694791237 340.08312503696254 442.54147435931225 187.42200952645413 177.56338148433923 338.90690294249725 418.4224713687598 123.37299413654827 368.99899235022093 335.07132159513543 201.93436849259308 205.35835392512416 484.4530456746695 140.76012519724202 237.50204410825017 170.40960628345584 414.8614720340496 330.3394979675506 341.4725379226905 383.6729513506003 238.81606671012884 280.45116966889134 309.45643920010707 111.60739908338466 109.1845105689059 231.12421673064642 179.75542374541612 371.3446439053849 329.350424801156 244.3582844377534 440.3907296476505 337.4956317074251 450.9031839530074 384.55217791505277 405.15465462891336 442.31329912013695 396.8093792348867 147.99530352387706 372.6840893648243 165.37818500741662 144.40675568239067 361.0792460165214 392.77041574113554 366.08742987252276 203.89087342743716 254.12120704022777 447.2715085590179 428.06668034727 108.53240421941521 292.899677526916 330.9817928780398 476.06744457771896 262.60206695153295 195.18010598568662 409.5150642017311 439.5223415048135 112.22063349807145 416.7176894602077 140.69244410000815 405.6382618481802 140.0690875250631 320.22239367617135 421.01905585677974 376.6532812195721 361.02155513589406 436.52978622897086 373.61328380622865 248.37141586412628 223.9726620033005 352.22099743288527 459.24489758519246 411.18495541070286 259.10552655015346 495.5434041343474 479.2354642340256 152.11607709924073 413.2412084439268 237.84632642140915 284.67290670594025 497.487653647034 456.7731723942 288.2400966315268 136.34176424537714 250.63204204503342 253.16793408836094 152.9254172249619 246.3156223355348 379.55516933707236 368.47238490293984 492.47668198391295];
rc=[7991.613824649106 6341.381059024115 7973.635813427134 5712.980082147495 6714.618047094783 8489.925445386194 6423.742626400014 7526.956690149566 6309.855716398523 7490.747304893832 9577.731328593138 9549.533066819178 7889.911824994149 8843.531383867194 5491.991777042917 8997.769028742252 9070.257090590327 8461.3536490231 6525.399265914197 6031.935248685308];
CK=[
	[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1]
];
TH=[
	[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
