nTasks=40;
nThreads=192;
nCPUs=10;
nCores=32;
rh=[160.0309275270522 419.55049861958054 446.1622430370051 291.4673220561549 209.46803309600628 282.2450107872071 151.01652961638393 419.8852278526297 173.90739611345958 109.58145953269182 236.18649250788457 246.08301561680582 204.27481442973811 300.90507315683516 374.51246371224545 423.14433221832763 114.093084638065 345.71942651679376 151.68997219171771 238.6530112778149 200.80923726530474 164.61295510473005 490.7663803333173 315.71098656160336 257.26531671261176 217.45890598332386 324.8448066827252 432.3890342544718 352.0132261935631 371.3671812902757 109.15501784663522 315.02784767740025 149.75501710518003 267.51480078798 453.75897188344834 378.0191542951715 489.5297121067673 166.9241757309942 181.34952851865557 315.62225969448923 460.364474959787 369.3504833375662 213.8250829913185 488.4608282825713 403.2557561244444 433.1612503255484 115.64254135888037 497.67165113021673 383.3585884027523 233.3252037046927 327.792120865208 131.35864484039766 358.5589013552798 132.3061740431176 421.6337235760361 399.8424511702952 390.5548609956874 268.4911941251575 108.69879302314817 168.27366093409097 253.19319158835972 232.02110357696915 177.9478552185839 277.81399514842053 208.2052331409226 351.2531874454183 113.49287783558668 469.38860401243323 484.06317603246725 209.72645562935242 416.80198999629334 345.0552713314929 233.34324330215054 347.4357590643239 487.2343986824408 269.63987096996584 167.66220295724494 460.98028074005424 395.1131590094568 498.73370552916015 303.9760288045224 456.76592627860464 117.89605043061835 375.6005582870402 396.24780022963137 234.10467673522083 346.3300381158143 243.30355660632765 161.5841514467106 426.19566297860786 483.01986002157287 190.38795656610893 292.29210366757513 247.9559966650293 302.30067493024717 417.56212511979294 422.85219862574894 294.1119539270576 440.89179706797205 282.3627762120261 278.64029534901977 364.1010174087546 145.5737237354325 211.3462343011347 213.31093946732364 352.06007218914993 294.642186618657 298.8214084565446 248.76243257300246 119.15359095085276 269.41647814266275 194.47977817807836 287.41911534433183 243.8845202759196 378.2929970421237 413.7241812937125 146.84113690510387 452.6855490444558 293.64040680539256 224.24046780481737 277.5507080108213 168.75540430053007 109.03477258775571 136.9284020094259 473.1552423392168 285.4817516771676 183.33426737291535 463.43308667378176 329.74174781055217 198.17001975183234 203.21107867175417 360.26063223943726 181.0054219257321 427.11949565747113 496.73182738689746 484.05492100229645 484.0558154264767 317.8360988313584 126.15288932346007 372.92124592301434 248.49975937979926 245.5345077899292 165.58710374104504 108.40600409579322 275.42940959829957 299.08928901431744 321.920549839425 366.92312267239794 463.93635188159533 207.14864664102316 123.71390659782912 134.55338828477755 496.9438479614686 257.4093177875741 307.7560589132354 491.97346224444993 346.5948633492684 226.2622602608465 180.87559833479884 330.4032255883565 468.12892520938334 141.11193872129996 431.54523281430784 328.20782465590054 446.5553362443949 252.14656842284603 480.40904334206937 278.00127028924186 256.1171205653766 475.9656073515169 323.8446070764709 413.63889822260245 469.2649065933253 321.9626322494203 224.2050526947412 185.23350569254137 142.90613008323675 383.9969281066775 292.8747450661375 230.68722948068742 451.8817573318973 224.7488067712653 297.35560503410795 223.26959983493055 429.01126981092125 355.4383253282591 334.2490484197125 463.67373107638394 108.77206366532252 251.3700820952819 436.7427949965041 113.34453969687254];
rc=[8768.679326939058 9183.141737099182 7530.175969820153 8805.206442325361 5877.877171185224 6982.583622233076 9602.44905546109 6878.823648497986 5172.039735925797 9202.207471958212];
CK=[
	[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
];
TH=[
	[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
