nTasks=40;
nThreads=203;
nCPUs=10;
nCores=25;
rh=[427.12266022172105 289.7310777298673 246.79552797039287 488.49245244532125 369.0408668716726 204.8320452006244 363.70653966407593 382.36362928044673 156.99715345125256 167.1606962338605 408.5856234964994 311.96294561256855 370.14773751531675 441.74627804255766 213.95550614018214 407.36895297344245 110.73715851365363 202.75701733120735 416.76639854995574 180.5812706100362 379.70876181780613 440.0536468459014 113.22742311133199 374.07415437728855 380.7648934667414 259.2909780909331 181.39758150126738 264.0513885340133 280.6334146795493 317.3557814622423 234.51906223184585 169.87062584526362 294.69034504044293 427.8132948556467 358.2896657457358 414.7032868792805 167.16889552852012 271.00589860535575 170.24659849794438 396.81852637710546 338.5966960023379 239.51088916330664 327.3926766445393 275.2491405738921 379.36262070335806 416.2026996541718 170.07067568985303 297.1951057654753 480.39111995469585 282.9518401460659 142.10897452400113 381.9749987187129 450.1605025974286 349.62321663113687 478.7570763602186 169.8409539840652 338.83187761212116 414.72722570683766 295.4802719190619 304.2299539788242 119.20106857163084 355.7326027031771 360.7912966516329 323.7627757948959 408.84550792540216 375.7500497405204 275.1291955313349 456.91462416782656 313.3947261865028 287.53473928355265 101.01655506781766 197.3269428054378 136.6811410618176 202.65720010837103 269.62845894574093 361.9368504428559 469.30269997199406 453.63079410545726 150.12255733893602 211.0999683829649 325.64328189473116 180.8963151612263 275.1016739749282 254.57901563194994 464.75912447891767 121.86743379505796 239.76165503790594 496.30978938627226 482.61103790438284 153.26931982474542 427.23169930286065 474.35554397563055 128.13746022818208 232.18284952718415 285.5138871036552 152.62236458931523 159.51935668290727 215.70445969637285 189.01318530630817 154.92717590227616 408.7194237399773 233.78497790223688 213.7925467217952 222.52418282036857 494.44364785644075 460.25313868752266 102.17160997481626 216.30356691989311 237.8756638498715 497.3654541577369 217.55993454138894 422.67627973342076 332.16674470968957 439.75120681278963 442.0441218271089 347.8170748712471 412.9599914203395 188.2163386444419 389.6128183288192 200.56394853526592 230.58544011504608 312.3487734564759 430.05659937066997 210.28569673481735 114.9240957258669 284.69258541524766 286.2999284580078 311.1416875647143 222.2637048631703 294.8332272540646 238.05980220461672 149.3765858412205 171.77539171535028 374.44551052335055 221.5167925101841 171.51810325961114 239.26378199952887 435.099038177403 144.56663464158694 208.30392196072285 321.762286603669 160.5059439274823 353.03079744423906 207.74160357681075 439.77446738028823 174.2305679528137 150.70543624200513 496.6711769038056 172.94045930530189 212.06745482594272 120.2591905199613 170.554660785848 175.6892275627879 369.8793085370186 180.94777315599794 408.52574811452837 308.81395859297066 396.9500714893445 135.1211918741889 273.89871575551433 343.8364187679517 256.27464343664883 461.9319162410383 127.55254473840236 427.07737264833236 499.4700498825134 363.49699668261326 461.31920184843847 117.83789886425544 226.33017383605747 221.36534811987428 480.31257243404025 361.73322594727824 324.892237358834 106.313722254824 298.6437045688812 289.42243750260053 217.45741028138673 306.491767829453 100.29373419079373 304.30936199276584 483.17418817745994 105.59115928131763 240.12610249723406 243.71981679764957 297.79501264204396 482.9930877531091 162.07516160851316 386.12721945417644 234.03285221376225 347.6900303249916 115.7432758774184 491.5346061074478 166.52116839694577 387.5699538587565 450.80661924136047 477.0501401672344 231.46317408450642 102.75059601699117 452.36754804056295 342.4201590836737 150.48203108582814 324.1210088312926];
rc=[9118.504168124256 6046.890977116136 7310.802416297476 8847.645245373182 9456.48259530287 7314.5651332916605 7451.735741461758 6389.377642316425 5323.904576359443 7085.394812783122];
CK=[
	[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0]
	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1]
];
TH=[
	[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
	[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
